pub_date	keywords	headline	source	document_type	web_url	news_desk	section_name	snippet	lead_paragraph
2014-08-16T15:08:36Z		Ferguson-Area Native Tasked With Keeping Peace	AP	article	http://www.nytimes.com/aponline/2014/08/16/us/ap-us-police-shooting-missouri-johnson.html	None	U.S.	In the days since Missouri Highway Patrol Capt. Ron Johnson took charge of a volatile situation that threatened to turn ugly, tragic or both, his calm-yet-commanding presence has captured international attention. But when it comes to keeping the...	In the days since Missouri Highway Patrol Capt. Ron Johnson took charge of a volatile situation that threatened to turn ugly, tragic or both, his calm-yet-commanding presence has captured international attention. But when it comes to keeping the peace in the St. Louis suburb where a white police officer shot and killed an unarmed black teen, Johnson knows his neighbors' opinions are what matter most.
2014-08-16T09:00:21Z		US Rethinks Giving Excess Military Gear to Police	AP	article	http://www.nytimes.com/aponline/2014/08/16/us/politics/ap-us-police-militarization.html	None	U.S.	After a decade of sending military equipment to civilian police departments across the country, federal officials are reconsidering the idea in light of the violence in Ferguson, Missouri.	After a decade of sending military equipment to civilian police departments across the country, federal officials are reconsidering the idea in light of the violence in Ferguson, Missouri.
2014-08-16T04:55:00Z		Governor Declares Emergency, Sets Ferguson Curfew	AP	article	http://www.nytimes.com/aponline/2014/08/16/us/ap-us-police-shooting-missouri.html	None	U.S.	Missouri Gov. Jay Nixon declared a state of emergency and imposed a curfew Saturday in a St. Louis suburb where police and protesters have clashed in the week since a black teenager was shot to death by a white police officer.	Missouri Gov. Jay Nixon declared a state of emergency and imposed a curfew Saturday in a St. Louis suburb where police and protesters have clashed in the week since a black teenager was shot to death by a white police officer.
2014-08-16T03:56:57Z		Guide to Developments in Missouri Police Shooting	AP	article	http://www.nytimes.com/aponline/2014/08/16/us/ap-us-police-shooting-missouri-news-guide.html	None	U.S.	After an unarmed black teenager was shot by a Ferguson, Missouri, police officer, the city north of downtown St. Louis erupted into violent protests. Here's a look at the key elements of the shooting and the unrest that followed:	After an unarmed black teenager was shot by a Ferguson, Missouri, police officer, the city north of downtown St. Louis erupted into violent protests. Here's a look at the key elements of the shooting and the unrest that followed:
2014-08-16T09:46:11Z	Brown, Michael (1996-2014); Ferguson (Mo); Missouri; Twitter; Demonstrations, Protests and Riots; Looting (Crime)	Aug. 16: Scenes on Twitter From Ferguson, Mo., Overnight 	The New York Times	blogpost	http://news.blogs.nytimes.com/2014/08/16/scenes-on-twitter-from-ferguson-mo-overnight/	None	None	Protesters looted stores and clashed with the police overnight amid renewed tension over the fatal shooting of Michael Brown.	None
2014-08-16T00:00:00Z	Demonstrations, Protests and Riots; Ferguson (Mo); Brown, Michael (1996-2014); Nixon, Jay; Holder, Eric H Jr; Obama, Barack	A Nation Shocked by Ferguson, Mo.	The New York Times	article	http://www.nytimes.com/2014/08/16/opinion/a-nation-shocked-by-ferguson-mo.html	Letters	Opinion	Readers respond to a news article about the racial unrest in Ferguson, Mo.	Readers respond to a news article about the racial unrest in Ferguson, Mo.
2014-08-16T03:51:58Z		Ferguson Police Chief Cedes Much of His Authority	AP	article	http://www.nytimes.com/aponline/2014/08/16/us/ap-us-police-shooting-missouri-police-chief.html	None	U.S.	In less than a week, the nation's most embattled police chief has ceded much of his authority &#8212; first to county police and then to state troopers.	In less than a week, the nation's most embattled police chief has ceded much of his authority &#8212; first to county police and then to state troopers.
2014-08-16T00:00:00Z	Johnson, Ronald S; Brown, Michael (1996-2014); Ferguson (Mo); Police Brutality, Misconduct and Shootings; Blacks; Police	Trooper Listens to, and Connects With, a Ferguson Torn by Violent Unrest	The New York Times	article	http://www.nytimes.com/2014/08/16/us/trooper-ronald-s-johnson-listens-to-and-connects-with-a-ferguson-torn-by-violent-unrest.html	National	U.S.	Capt. Ronald S. Johnson of the Missouri State Highway Patrol has represented law and order along with the fear and anger of Ferguson, Mo., residents.	Capt. Ronald S. Johnson of the Missouri State Highway Patrol has represented law and order along with the fear and anger of Ferguson, Mo., residents.
2014-08-17T20:55:33Z		Key Events Following the Death of Michael Brown	AP	article	http://www.nytimes.com/aponline/2014/08/17/us/ap-us-police-shooting-missouri-timeline.html	None	U.S.	A timeline of key events following the fatal police shooting of 18-year-old Michael Brown in the St. Louis suburb of Ferguson, Missouri.	A timeline of key events following the fatal police shooting of 18-year-old Michael Brown in the St. Louis suburb of Ferguson, Missouri.
2014-08-17T00:41:27Z		Federal Autopsy Ordered in Missouri Teen's Death	AP	article	http://www.nytimes.com/aponline/2014/08/17/us/ap-us-police-shooting-missouri.html	None	U.S.	Attorney General Eric Holder on Sunday ordered a federal medical examiner to perform another autopsy on a black Missouri teenager whose fatal shooting by a white police officer has spurred a week of rancorous and sometimes-violent protests in...	Attorney General Eric Holder on Sunday ordered a federal medical examiner to perform another autopsy on a black Missouri teenager whose fatal shooting by a white police officer has spurred a week of rancorous and sometimes-violent protests in suburban St. Louis.
2014-08-17T13:52:27Z	McCaskill, Claire; Paul, Rand; Ferguson (Mo); Defense Department; Police; Police Brutality, Misconduct and Shootings; Politics and Government; United States Defense and Military Forces; United States Politics and Government	Drawing the Line Between Soldier and Cop	The New York Times	blogpost	http://op-talk.blogs.nytimes.com/2014/08/17/drawing-the-line-between-soldier-and-cop/	None	Opinion	The events in Ferguson, Mo., have caused many to question what is seen as the worrisome militarization of our local police departments.	None
2014-08-17T16:38:24Z		Police Shooting Draws Protesters From Near, Far	AP	article	http://www.nytimes.com/aponline/2014/08/17/us/ap-us-police-shooting-missouri-protesters.html	None	U.S.	Protesters who have for days lined a busy suburban St. Louis street not far from the place where a white police officer fatally shot an unarmed black teenager have walked from nearby apartments, driven from neighboring communities and flown in from...	Protesters who have for days lined a busy suburban St. Louis street not far from the place where a white police officer fatally shot an unarmed black teenager have walked from nearby apartments, driven from neighboring communities and flown in from states hundreds of miles away. Some are young parents carrying infants. Others, college students. Retirees. Professionals taking a break from their jobs.
2014-08-17T01:40:04Z		Pakistan Opposition Leader Calls for Tax Boycott in Anti-Government Protest	Reuters	article	http://www.nytimes.com/reuters/2014/08/17/world/asia/17reuters-pakistan-protests.html	None	World	"Leading opposition politician Imran Khan urged Pakistanis on Sunday not to pay taxes or utility bills as a protest against the government and vowed to force the country's ""corrupt"" prime minister to step down this week."	"Leading opposition politician Imran Khan urged Pakistanis on Sunday not to pay taxes or utility bills as a protest against the government and vowed to force the country's ""corrupt"" prime minister to step down this week."
2014-08-17T00:00:00Z	Police; Demonstrations, Protests and Riots; Ferguson (Mo); Symbionese Liberation Army; Brown, Michael (1996-2014); Police Brutality, Misconduct and Shootings	Playing Soldier in the Suburbs	The New York Times	article	http://www.nytimes.com/2014/08/17/opinion/sunday/ross-douthat-playing-soldier-in-the-suburbs.html	Editorial	Opinion	How warrior policing found its way to Ferguson, Mo.	How warrior policing found its way to Ferguson, Mo.
2014-08-17T00:00:00Z	Ferguson (Mo); Brown, Michael (1996-2014); Demonstrations, Protests and Riots; Blacks; Race and Ethnicity; Police Brutality, Misconduct and Shootings; Racial Profiling; Income Inequality	Deep Tensions Rise to Surface After Ferguson Shooting	The New York Times	article	http://www.nytimes.com/2014/08/17/us/ferguson-mo-complex-racial-history-runs-deep-most-tensions-have-to-do-police-force.html	National	U.S.	The origins of Ferguson’s complex racial history run deep, and the residents of the largely black city with a white power structure say that most tensions have to do with an overzealous police force.	The origins of Ferguson’s complex racial history run deep, and the residents of the largely black city with a white power structure say that most tensions have to do with an overzealous police force.
2014-08-17T00:00:00Z	Police Brutality, Misconduct and Shootings; Demonstrations, Protests and Riots; Ferguson (Mo); Brown, Michael (1996-2014); Curfews; Nixon, Jay; Police	Midnight Curfew in Effect for Ferguson	The New York Times	article	http://www.nytimes.com/2014/08/17/us/ferguson-missouri-protests.html	National	U.S.	Gov. Jay Nixon ordered the curfew as protests continued over the police shooting of an unarmed black teenager, Michael Brown, and after incidents of looting Friday night.	Gov. Jay Nixon ordered the curfew as protests continued over the police shooting of an unarmed black teenager, Michael Brown, and after incidents of looting Friday night.
2014-08-18T03:02:52Z		Missouri Police Say Used Tear Gas to Quell Coordinated Violence	Reuters	article	http://www.nytimes.com/reuters/2014/08/18/us/18reuters-usa-missouri-shooting-clashes.html	None	U.S.	Police in Ferguson, Missouri said they faced coordinated attacks, including gunfire and Molotov cocktails, during protests over the shooting of a black teenager on Sunday, and defended their use of tear gas to try and quell the violence.	Police in Ferguson, Missouri said they faced coordinated attacks, including gunfire and Molotov cocktails, during protests over the shooting of a black teenager on Sunday, and defended their use of tear gas to try and quell the violence.
